#2th	#Int
28.173	235.12000
28.174	241.06250
28.175	235.32609
28.176	237.50000
28.177	240.00000
28.178	235.81250
28.180	234.44286
28.181	238.00000
28.182	235.79310
28.183	247.00000
28.184	237.62121
28.185	237.06250
28.186	235.05882
28.187	230.04545
28.188	237.50000
28.189	238.10256
28.190	238.94444
28.191	237.76667
28.192	226.75000
28.193	233.50000
28.194	229.56250
28.195	237.20000
28.196	238.43750
28.197	239.32609
28.198	233.52778
28.200	233.66667
28.201	222.25000
28.202	235.67742
28.203	238.20000
28.204	238.28571
28.205	228.83333
28.206	235.84211
28.207	233.90909
28.208	233.77778
28.209	234.60000
28.210	240.28947
28.211	233.29545
28.212	229.00000
28.213	238.37931
28.214	237.66667
28.215	232.59259
28.216	237.53571
28.217	236.24000
28.218	232.18750
28.220	235.55714
28.221	243.25000
28.222	232.57576
28.223	238.12500
28.224	236.91429
28.225	230.58333
28.226	234.46667
28.227	235.61538
28.228	232.65385
28.229	234.15385
28.230	237.23810
28.231	239.05000
28.232	236.00000
28.233	237.20690
28.234	243.12500
28.235	233.41379
28.236	240.50000
28.237	238.53704
28.238	238.21429
28.240	241.74286
28.241	248.16667
28.242	236.31429
28.243	243.66667
28.244	239.64865
28.245	238.50000
28.246	242.85294
28.247	240.41667
28.248	239.21053
28.249	239.36364
28.250	244.57143
28.251	239.77500
28.253	239.67742
28.254	241.70000
28.255	243.98148
28.256	240.14286
28.257	246.81481
28.258	241.28571
28.259	255.00000
28.260	243.69118
28.261	244.83333
28.262	247.35135
28.263	234.00000
28.264	250.60000
28.265	242.66667
28.266	248.52632
28.267	247.72727
28.268	248.21429
28.269	250.45000
28.270	257.60870
28.271	249.27778
28.273	248.56452
28.274	253.60000
28.275	249.03448
28.276	261.08333
28.277	257.90323
28.278	253.05000
28.279	240.28571
28.280	253.50000
28.281	258.50000
28.282	256.83333
28.283	266.75000
28.284	258.89189
28.285	265.00000
28.286	258.94737
28.287	264.38636
28.288	260.60870
28.289	263.94444
28.290	268.71429
28.291	266.90000
28.293	273.00000
28.294	270.41667
28.295	271.22581
28.296	268.05000
28.297	274.72727
28.298	282.12500
28.299	274.54545
28.300	280.50000
28.301	285.64286
28.302	275.79412
28.303	284.66667
28.304	286.33333
28.305	287.50000
28.306	282.80000
28.307	287.93750
28.308	287.66000
28.309	291.75000
28.310	293.91304
28.311	294.38889
28.313	293.82258
28.314	292.75000
28.315	299.84848
28.316	299.00000
28.317	303.42424
28.318	299.12500
28.319	302.66667
28.320	301.97222
28.321	300.34615
28.322	306.78571
28.323	322.15412
28.324	310.25167
28.325	309.06750
28.326	308.14000
28.327	309.46875
28.328	305.85185
28.329	314.64286
28.330	314.34783
28.331	306.47222
28.333	316.32258
28.334	310.90000
28.335	313.30000
28.336	312.75000
28.337	316.30300
28.338	310.08250
28.339	321.28571
28.340	314.50000
28.341	315.26190
28.342	319.40909
28.343	313.52941
28.344	310.20455
28.345	298.25000
28.346	321.29630
28.347	306.35714
28.348	314.88889
28.349	320.07143
28.350	317.28900
28.351	313.82531
28.353	319.33333
28.354	307.68750
28.355	315.45946
28.356	318.25000
28.357	320.83333
28.358	315.75000
28.359	317.00000
28.360	318.26667
28.361	318.95238
28.362	321.55000
28.363	328.15789
28.364	328.63636
28.366	320.27778
28.367	323.67857
28.368	326.86207
28.369	319.50000
28.370	328.58621
28.371	329.00000
28.373	323.22857
28.374	335.00000
28.375	325.46154
28.376	314.50000
28.377	329.62857
28.378	325.33333
28.379	323.11538
28.380	328.21154
28.381	329.75360
28.382	331.28472
28.383	326.88235
28.384	325.12500
28.386	325.48000
28.387	335.00000
28.388	322.64516
28.389	325.70000
28.390	324.41935
28.391	317.40000
28.393	328.42857
28.394	326.04778
28.395	326.83000
28.396	333.79900
28.397	323.42188
28.398	329.75000
28.399	326.78947
28.400	327.27273
28.401	318.32000
28.402	322.37500
28.403	329.89474
28.404	327.72727
28.406	323.01852
28.407	325.42857
28.408	322.47532
28.409	324.39400
28.410	323.11290
28.411	325.15000
28.413	319.83784
28.414	318.86667
28.415	318.85714
28.416	318.36364
28.417	321.21429
28.418	302.25000
28.419	313.83333
28.420	322.47500
28.421	317.80000
28.422	318.87500
28.423	317.71429
28.424	310.57500
28.426	314.37037
28.427	317.57143
28.428	314.98571
28.429	317.16667
28.430	309.81818
28.431	310.62500
28.433	310.74324
28.434	312.06522
28.435	314.50000
28.436	311.76923
28.437	312.83333
28.438	320.50000
28.439	307.95238
28.440	308.55000
28.441	307.90741
28.442	317.71429
28.443	313.47826
28.444	320.38889
28.446	311.46552
28.447	313.25000
28.448	308.81081
28.449	322.25000
28.450	315.09677
28.451	319.60000
28.453	315.81081
28.454	309.50000
28.455	319.17500
28.456	317.60000
28.457	314.88462
28.459	319.10870
28.460	323.86111
28.461	313.89655
28.462	325.33333
28.463	324.09259
28.464	323.03571
28.466	325.38710
28.467	330.60000
28.468	324.34615
28.469	352.75000
28.470	333.48485
28.471	323.75000
28.473	328.25676
28.474	331.64815
28.475	337.77778
28.476	336.96154
28.477	338.05357
28.479	333.19048
28.480	328.20000
28.481	340.54839
28.482	347.10000
28.483	345.79310
28.484	339.08333
28.486	339.57576
28.487	344.36364
28.488	349.47222
28.489	360.00000
28.490	346.21212
28.491	345.00000
28.492	351.72727
28.493	346.76923
28.494	348.50000
28.495	353.84375
28.496	348.00000
28.497	348.19231
28.499	352.76190
28.500	345.15000
28.501	347.32258
28.502	354.00000
28.503	346.48276
28.504	348.25000
28.506	349.96970
28.507	342.52632
28.508	343.75000
28.509	360.75000
28.510	346.25714
28.511	343.66667
28.512	346.84615
28.513	345.06250
28.514	338.82759
28.515	341.43750
28.516	340.00000
28.517	340.68750
28.519	340.91304
28.520	345.27778
28.521	335.34286
28.522	347.50000
28.523	335.32258
28.524	333.70000
28.526	335.83333
28.527	337.87037
28.528	336.50000
28.529	330.16667
28.530	327.08824
28.531	338.12500
28.532	331.40000
28.533	333.33333
28.534	333.48276
28.535	333.28571
28.536	319.26316
28.537	324.09091
28.539	324.00000
28.540	333.33333
28.541	330.16216
28.542	326.50000
28.543	321.84483
28.544	320.70833
28.546	322.00000
28.547	322.81034
28.548	327.07500
28.549	331.44444
28.550	319.40000
28.551	301.50000
28.552	315.32353
28.553	319.58333
28.554	318.44828
28.555	320.41667
28.556	321.47826
28.557	314.36111
28.559	313.81481
28.560	311.42857
28.561	316.35897
28.562	329.50000
28.563	318.35484
28.564	306.80000
28.566	310.54545
28.567	318.16129
28.568	314.38889
28.570	316.92308
28.571	311.50000
28.572	308.23077
28.573	316.85714
28.574	320.06452
28.575	316.10000
28.576	318.00000
28.577	317.43750
28.579	315.25862
28.580	323.20588
28.581	324.97059
28.582	315.50000
28.583	322.24194
28.584	316.15000
28.586	322.85714
28.587	327.29032
28.588	333.03125
28.589	321.33333
28.590	324.40625
28.592	326.26667
28.593	330.69231
28.594	334.66667
28.595	343.87500
28.596	333.64815
28.597	335.67857
28.599	336.37931
28.600	335.73913
28.601	344.17857
28.602	344.50000
28.603	343.30303
28.604	351.75000
28.606	349.32857
28.607	347.27419
28.608	353.56250
28.609	363.13636
28.610	356.91667
28.612	360.94118
28.613	364.12500
28.614	372.11429
28.615	365.58333
28.616	374.07407
28.617	368.64286
28.619	384.64516
28.620	391.65517
28.621	391.27273
28.623	402.65714
28.624	407.00000
28.626	409.05714
28.627	421.19697
28.628	436.21429
28.629	426.46667
28.630	438.92308
28.632	436.15789
28.633	450.02273
28.634	464.27027
28.635	482.25000
28.636	458.22222
28.637	480.07143
28.639	470.55172
28.640	479.12857
28.641	503.77778
28.643	499.16216
28.644	477.00000
28.645	463.35714
28.646	489.62500
28.647	489.66129
28.648	527.25000
28.649	480.54762
28.650	498.87500
28.652	478.47826
28.653	503.38889
28.654	486.37179
28.655	455.00000
28.656	483.29630
28.657	479.42857
28.659	466.93103
28.660	471.39189
28.661	466.12500
28.663	464.45946
28.664	461.12500
28.666	450.07692
28.667	457.12121
28.668	456.55000
28.669	446.47619
28.670	446.10000
28.672	446.90000
28.673	446.21739
28.674	447.11765
28.676	448.48276
28.677	450.70833
28.679	441.35484
28.680	446.58108
28.681	448.64286
28.683	451.43590
28.684	462.50000
28.685	453.16667
28.686	451.13889
28.687	449.91429
28.688	437.25000
28.689	456.80435
28.690	457.69444
28.692	459.44000
28.693	461.89655
28.694	457.05769
28.695	455.00000
28.696	462.51724
28.697	462.16667
28.699	466.06452
28.700	471.05405
28.701	469.57143
28.703	469.05128
28.704	470.50000
28.705	463.85714
28.706	476.47059
28.707	474.66216
28.708	476.50000
28.709	474.48000
28.710	477.93750
28.712	479.11111
28.713	482.12857
28.714	475.35000
28.716	479.39394
28.717	476.00000
28.719	486.36364
28.720	482.74324
28.721	474.00000
28.722	478.80000
28.723	485.06250
28.724	457.75000
28.725	490.86364
28.726	483.00000
28.727	482.70732
28.728	435.50000
28.729	482.97826
28.730	475.36111
28.732	486.00000
28.733	481.32051
28.734	475.00000
28.736	478.69697
28.737	473.25000
28.739	477.05714
28.740	477.72973
28.741	479.70000
28.742	471.60000
28.743	475.27083
28.744	460.50000
28.745	474.88235
28.746	468.40909
28.747	469.31707
28.748	483.00000
28.749	468.76000
28.750	468.81250
28.752	460.70000
28.753	462.50000
28.754	458.00000
28.756	463.17143
28.757	457.25000
28.759	455.76243
28.760	460.75729
28.761	455.90000
28.762	456.52941
28.763	456.63636
28.764	441.00000
28.765	446.15789
28.766	451.51515
28.767	454.86667
28.769	454.26000
28.770	450.12500
28.772	450.69759
28.773	449.63415
28.774	450.28571
28.776	449.20000
28.777	451.00000
28.779	439.18919
28.780	441.75641
28.781	459.83333
28.782	440.05263
28.783	447.65909
28.785	441.91167
28.786	445.67214
28.787	450.28846
28.789	434.74074
28.790	446.64286
28.792	443.24074
28.793	450.59756
28.794	455.85714
28.796	441.71429
28.797	432.50000
28.799	449.45946
28.800	453.73171
28.801	451.75000
28.802	439.95238
28.803	444.00000
28.805	448.33333
28.806	448.68605
28.807	457.27778
28.809	445.74194
28.810	438.85000
28.812	449.12903
28.813	446.65385
28.814	454.04167
28.816	446.34286
28.817	445.33333
28.819	453.25676
28.820	448.05814
28.821	452.00000
28.822	453.31579
28.823	446.38636
28.825	460.57895
28.826	453.52128
28.827	458.09375
28.829	453.03226
28.830	452.90000
28.832	455.36364
28.833	451.17949
28.834	473.60000
28.835	458.14286
28.836	455.86667
28.837	461.50000
28.838	453.44444
28.839	449.70270
28.840	458.43056
28.842	463.84211
28.843	457.81818
28.845	454.07143
28.846	460.20213
28.847	463.57143
28.849	466.09091
28.850	459.18750
28.852	463.63636
28.853	464.82927
28.854	474.81250
28.855	465.72727
28.856	472.65385
28.857	453.00000
28.858	463.73077
28.859	463.72973
28.860	475.45312
28.862	472.69048
28.863	462.27500
28.865	473.52174
28.866	460.30851
28.867	470.12500
28.869	467.27273
28.870	462.50000
28.872	452.46970
28.873	455.07778
28.874	465.00000
28.875	443.46154
28.876	454.13462
28.877	448.75000
28.878	435.46667
28.879	437.18293
28.880	439.38462
28.882	432.04348
28.883	437.94444
28.885	418.36957
28.886	420.30851
28.887	413.41667
28.889	416.04839
28.890	419.30000
28.892	402.21429
28.893	406.22368
28.894	406.75000
28.895	392.13333
28.896	403.03846
28.898	388.29412
28.899	393.23469
28.900	399.18750
28.902	387.46296
28.903	392.75000
28.905	379.00000
28.906	384.56667
28.907	387.40000
28.909	378.12121
28.910	385.12500
28.912	378.06250
28.913	376.27381
28.915	375.50000
28.916	373.64286
28.918	377.76923
28.919	373.22727
28.920	376.82143
28.922	368.68966
28.923	369.66667
28.925	371.77586
28.926	367.75556
28.927	380.75000
28.929	366.04545
28.930	362.31250
28.932	366.83333
28.933	364.26471
28.935	366.73333
28.936	358.73077
28.938	362.90000
28.939	362.35455
28.940	364.00000
28.942	362.01724
28.943	358.12500
28.945	363.13793
28.946	360.52128
28.947	372.16667
28.949	360.91429
28.950	355.33333
28.952	363.91346
28.953	362.66667
28.955	360.61765
28.956	360.06250
28.958	362.29412
28.959	362.69091
28.960	366.60000
28.962	360.51613
28.963	360.40000
28.965	358.47368
28.966	357.83333
28.967	376.00000
28.969	359.47143
28.970	355.33333
28.972	352.25000
28.973	356.76923
28.975	363.78947
28.976	351.59091
28.978	348.55263
28.979	353.49057
28.980	348.60000
28.982	354.43103
28.983	353.75000
28.985	349.69318
28.986	346.75000
28.988	346.80000
28.989	351.05882
28.990	365.00000
28.991	355.71429
28.992	343.43220
28.993	341.90625
28.995	343.80435
28.996	346.61111
28.998	346.86957
28.999	341.27451
29.000	338.75000
29.001	348.30000
29.002	336.02727
29.003	349.16667
29.005	342.95455
29.006	341.59211
29.008	338.96296
29.009	337.51887
29.010	345.25000
29.012	343.28205
29.013	367.00000
29.015	335.70161
29.016	339.90000
29.018	344.44000
29.019	339.00000
29.021	334.65217
29.022	335.81633
29.023	339.55000
29.025	342.03226
29.026	334.50000
29.028	334.08333
29.029	334.83000
29.030	355.50000
29.031	349.30000
29.032	337.54167
29.035	334.93750
29.036	336.72222
29.038	338.76000
29.039	336.18750
29.041	336.78000
29.042	340.13830
29.043	332.50000
29.045	338.69697
29.046	348.43750
29.048	341.69737
29.049	337.13636
29.051	342.77778
29.052	343.62500
29.054	337.66667
29.055	337.38983
29.056	342.92857
29.058	336.18519
29.059	340.10714
29.061	337.40741
29.062	335.92857
29.063	337.66667
29.065	330.30303
29.066	337.00000
29.068	335.00000
29.069	329.34722
29.070	348.00000
29.071	331.73077
29.072	326.86538
29.073	324.25000
29.074	336.46667
29.075	324.98039
29.076	321.93750
29.078	325.10345
29.079	324.58333
29.081	322.56897
29.082	316.69149
29.083	306.50000
29.085	319.45714
29.086	317.41667
29.088	312.69444
29.089	309.98214
29.091	315.68421
29.092	311.36364
29.094	308.18421
29.095	305.90426
29.096	305.62500
29.098	307.92593
29.099	306.96429
29.101	299.41379
29.102	301.31633
29.103	314.87500
29.105	301.13514
29.106	308.25000
29.108	297.12931
29.109	298.12500
29.111	292.66667
29.112	295.12500
29.114	294.36000
29.115	292.05814
29.116	293.64286
29.118	286.29630
29.119	285.14286
29.121	289.33871
29.122	288.18085
29.123	294.00000
29.125	284.40541
29.126	280.12500
29.127	279.33333
29.128	283.35849
29.129	286.97500
29.131	282.00000
29.132	282.15000
29.134	281.24074
29.135	281.88942
29.136	282.42375
29.138	282.01724
29.139	275.16667
29.141	278.06061
29.142	276.80000
29.143	276.00000
29.145	278.10256
29.146	275.00000
29.147	271.34615
29.148	277.27451
29.149	275.51611
29.151	276.00000
29.152	268.66667
29.154	270.72414
29.155	270.96512
29.156	268.55000
29.158	267.62069
29.159	267.58333
29.161	273.00000
29.162	271.51733
29.163	272.78125
29.165	269.68919
29.166	268.12500
29.167	268.47059
29.168	275.25556
29.169	268.52500
29.171	269.95238
29.172	273.05000
29.174	273.98387
29.175	271.44186
29.176	276.12500
29.178	269.80303
29.179	274.25000
29.180	276.42857
29.181	272.06977
29.182	265.48214
29.183	272.37500
29.184	271.76923
29.185	268.84615
29.186	271.00000
29.187	272.09524
29.188	265.01220
29.189	262.50000
29.191	260.73913
29.192	267.66667
29.194	267.06452
29.195	264.30233
29.196	266.25000
29.198	257.94286
29.199	256.16667
29.200	265.10000
29.201	267.37755
29.202	264.88462
29.203	276.50000
29.204	261.13333
29.205	261.43750
29.206	259.00000
29.207	270.11111
29.208	266.81081
29.209	261.47222
29.211	265.44000
29.212	263.62500
29.214	268.46970
29.215	265.40698
29.216	268.16667
29.218	266.81429
29.219	268.08333
29.220	269.15385
29.221	267.82558
29.222	263.45833
29.223	273.50000
29.224	274.70588
29.225	265.45455
29.226	265.00000
29.227	266.44828
29.228	262.68571
29.229	269.05556
29.231	271.46000
29.232	267.34375
29.234	263.05714
29.235	265.73171
29.236	273.08333
29.238	270.34286
29.239	271.00000
29.240	266.76471
29.241	263.34146
29.242	272.20833
29.244	266.28947
29.245	267.65909
29.247	266.03226
29.248	268.14865
29.249	268.60714
29.251	264.14815
29.252	262.57143
29.253	252.00000
29.254	267.70833
29.255	271.86486
29.256	265.75000
29.258	266.57143
29.259	259.58333
29.260	266.89474
29.261	273.45714
29.262	269.01786
29.264	264.05882
29.265	269.91667
29.267	272.22727
29.268	268.91892
29.269	272.33333
29.271	269.77419
29.272	267.65000
29.273	277.90909
29.274	272.25000
29.275	271.33784
29.276	266.50000
29.278	270.20000
29.279	275.83333
29.280	274.62000
29.281	269.27419
29.282	276.03846
29.284	276.02632
29.285	273.59091
29.287	273.06452
29.288	277.64103
29.289	274.41667
29.291	278.80645
29.292	277.20000
29.293	271.66667
29.294	276.32812
29.295	282.77143
29.296	281.33333
29.297	275.21429
29.298	279.68333
29.299	281.62500
29.300	277.14815
29.301	279.53226
29.302	279.87500
29.304	279.57143
29.305	280.05000
29.307	279.75758
29.308	277.06410
29.309	283.80000
29.311	282.78788
29.312	286.18750
29.313	282.93333
29.314	282.76923
29.315	282.12162
29.316	278.37500
29.317	288.36364
29.318	286.15385
29.319	289.75000
29.320	282.51724
29.321	288.37097
29.322	283.54545
29.324	285.83333
29.325	289.47500
29.327	286.14286
29.328	288.50000
29.329	287.90000
29.331	286.87879
29.332	293.25000
29.333	282.79412
29.334	285.61290
29.335	297.31250
29.336	279.00000
29.337	291.73077
29.338	289.55357
29.340	284.87097
29.341	292.21212
29.342	290.38889
29.344	295.39130
29.345	288.50000
29.346	286.07143
29.347	288.23333
29.348	290.42857
29.349	289.90000
29.351	291.00000
29.352	290.68750
29.353	290.85714
29.354	289.85000
29.355	291.43590
29.356	295.50000
29.357	289.00000
29.358	289.65625
29.360	290.10606
29.361	290.62121
29.362	298.56250
29.364	291.87037
29.365	288.53571
29.366	287.92308
29.367	291.57143
29.368	293.80645
29.369	290.85000
29.371	291.39394
29.372	294.25000
29.373	291.09259
29.374	290.29412
29.375	292.73684
29.377	295.26923
29.378	291.51786
29.380	291.45455
29.381	291.30303
29.382	291.53125
29.384	293.75862
29.385	292.75000
29.386	288.18182
29.387	293.35000
29.388	289.58065
29.389	294.80000
29.391	292.65714
29.392	293.91667
29.393	291.82759
29.394	293.55263
29.395	291.48529
29.397	295.33333
29.398	290.42308
29.400	293.78571
29.401	291.43939
29.402	294.21429
29.404	288.94828
29.405	292.75000
29.406	299.40000
29.407	292.84615
29.408	292.28788
29.409	293.31250
29.411	287.60000
29.412	289.66667
29.413	292.67742
29.414	293.52381
29.415	294.42857
29.416	284.50000
29.417	291.00000
29.418	290.83333
29.420	291.88571
29.421	292.27419
29.422	292.56250
29.424	292.74194
29.425	297.50000
29.426	293.76316
29.427	288.20455
29.428	293.17143
29.429	287.83333
29.430	276.00000
29.431	293.59211
29.432	301.75000
29.433	289.25806
29.434	291.18519
29.435	296.00000
29.437	288.31579
29.438	297.45455
29.439	295.77778
29.440	291.48214
29.441	295.17241
29.442	295.37500
29.444	294.55172
29.445	295.83333
29.446	295.00000
29.447	297.05000
29.448	295.98649
29.449	291.75000
29.451	296.46154
29.452	300.00000
29.453	294.77273
29.454	297.42593
29.455	296.00000
29.457	297.72000
29.458	296.15625
29.459	297.15385
29.460	294.96429
29.461	296.01852
29.462	295.07143
29.464	299.32258
29.465	292.20000
29.466	297.74074
29.467	299.78571
29.468	296.62162
29.469	282.75000
29.471	300.80488
29.473	300.84848
29.474	300.56897
29.475	302.32500
29.477	303.64000
29.478	304.62500
29.479	304.38462
29.480	303.67857
29.481	303.74074
29.482	312.50000
29.484	309.64516
29.485	303.10000
29.486	305.58621
29.487	309.00000
29.488	311.29730
29.489	305.00000
29.490	320.42857
